File Name	Gantry Angle	Collimator Angle	Table Angle	Field Coordinates	Ball Coordinates
GTCcc10-000.dcm	0.006635080357	359.99446346787	359.953125	(640.3658798301715, 637.0717408431345)	(638.8285102261821, 639.2773699389754)
GTCcc10-001.dcm	0.006635080357	71.9997914779804	359.953125	(640.103094749947, 637.174996705425)	(638.8339933947066, 639.184346664714)
GTCcc10-002.dcm	0.006635080357	144.000009526698	359.953125	(638.4640048023123, 635.8313078583802)	(638.8577041675094, 639.1708762747116)
GTCcc10-003.dcm	0.006635080357	216.000141550327	359.953125	(640.4204668849867, 637.8623713465175)	(638.842882232146, 639.1698731642391)
GTCcc10-004.dcm	0.006635080357	287.999888593907	359.953125	(640.266166706932, 637.7300530314322)	(638.815040035352, 639.1863520837554)
GTCcc10-005.dcm	90.0049763082104	287.999897480797	359.953125	(639.5861606565179, 638.7443955321983)	(639.5564245875173, 639.3573122188968)
GTCcc10-006.dcm	90.0049763082104	216.00781982275	359.953125	(639.8168481713287, 638.8802472197468)	(639.5511193291416, 639.2905342899475)
GTCcc10-007.dcm	90.0049763082104	144.001102614092	359.953125	(639.017986716017, 638.2111127747162)	(639.5716240990212, 639.3815757974158)
GTCcc10-008.dcm	90.0049763082104	71.996823256928	359.953125	(639.5995585955566, 638.1389795860656)	(639.5710142898882, 639.3729600414291)
GTCcc10-009.dcm	90.0049763082104	359.997618313599	359.953125	(639.8859848459763, 638.2992300314637)	(639.5614001283583, 639.4113177356305)
GTCcc10-010.dcm	180.007630111376	359.997618313599	359.953125	(639.8596963394172, 638.6699394078169)	(640.5398766093892, 638.8728531750417)
GTCcc10-011.dcm	180.009952624624	71.9999070075423	359.953125	(639.6020081479022, 637.8302859720808)	(640.5484408876579, 638.8891730148159)
GTCcc10-012.dcm	180.009952624624	144.000142830039	359.953125	(639.0593853668536, 638.926919691262)	(640.57507659711, 638.9107489086558)
GTCcc10-013.dcm	180.009952624624	216.000052681433	359.953125	(639.4407143890035, 639.4326504118484)	(640.5611007585857, 638.9375452411872)
GTCcc10-014.dcm	180.009952624624	287.999773064346	359.953125	(639.5647336171247, 639.2903312343417)	(640.5441885051351, 638.9134502455066)
GTCcc10-015.dcm	269.995023675384	287.999764177456	359.953125	(640.2733215182923, 638.5735204297688)	(639.7389803087867, 638.8961875185913)
GTCcc10-016.dcm	269.995023675384	215.995635897412	359.953125	(640.2739492694631, 638.6815900848544)	(639.7515013513739, 638.8138805592392)
GTCcc10-017.dcm	269.995023675384	143.997565632119	359.953125	(638.401427977296, 636.8101219928004)	(639.7107893254606, 638.8636189070263)
GTCcc10-018.dcm	269.995023675384	72.0061456038858	359.953125	(640.1593885264668, 638.1155611860784)	(639.7193240181722, 638.8717960979944)
GTCcc10-019.dcm	269.995023675384	0.0079537659463	359.953125	(640.2417781689961, 637.8888511557548)	(639.7431750871158, 638.9167137178015)
GTCcc10-020.dcm	179.99004735897	0.0079537659463	359.953125	(639.9508527287463, 638.7505589244523)	(640.6626851686157, 638.9113226751518)
GTCcc10-021.dcm	179.99004735897	71.9998981206529	359.953125	(639.4769270844693, 638.5969378060194)	(640.6621923864307, 638.9283963978849)
GTCcc10-022.dcm	179.99004735897	144.000133943149	359.953125	(639.2149597465962, 638.9002696821667)	(640.7062587924866, 638.8624054830228)
GTCcc10-023.dcm	179.99004735897	216.000043794544	359.953125	(639.4818797519201, 639.3790496556913)	(640.6819794766163, 638.9111747769115)
GTCcc10-024.dcm	179.99004735897	287.999799725014	359.953125	(639.579448105419, 639.2890082690044)	(640.6786177466608, 638.8789668603874)
GTCcc10-025.dcm	180.003317536064	287.999773064346	89.998046875	(639.5734933490472, 639.1598049209788)	(639.6316476621238, 640.1556417601212)
GTCcc10-026.dcm	180.003317536064	287.999773064346	45	(639.4563830270606, 639.2384984009932)	(640.3842860659795, 639.9581468873507)
GTCcc10-027.dcm	180.003317536064	287.999773064346	315	(639.5366399446345, 639.35584072031)	(639.7408505856765, 638.2849071689616)
GTCcc10-028.dcm	180.003317536064	287.999773064346	270.005859375	(639.5965263187301, 639.4802624793199)	(639.1644452234553, 637.0122656750127)
